"pid","wave","bmonth","byear","race","sex","marital","edu","age","year","region","hw","tenure","empdummy","workexp","race1","race2","race3","marital1","marital2","marital3","marital4","marital5","sex1","sex2","region1","region2","region3","region4","lhw","workexp2","tenure2","edu_c"
4603,5,10,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","2ND YR COL",21,2005,"WEST",10.75269,64,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.375156,0,4096,10
4603,6,10,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","2ND YR COL",22,2006,"WEST",11.40873,116,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.434379,0,13456,10
4603,7,10,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","3RD YR COL",23,2007,"WEST",11.09278,161,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.406295,0,25921,11
4603,8,10,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",24,2008,"WEST",9.753832,214,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.27766,0,45796,12
4603,9,10,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","5TH YR COL",25,2009,"WEST",10.25464,270,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.32773,0,72900,13
4603,10,10,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","6TH YR COL",26,2010,"WEST",10.59361,319,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.360251,1,101761,14
4606,1,10,1983,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","10TH GRADE",17,2001,"WEST",5.646527,29,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.731041,1,841,6
4606,2,10,1983,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","10TH GRADE",18,2002,"WEST",4.446915,88,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.492211,4,7744,6
4606,3,10,1983,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","10TH GRADE",19,2003,"NORTH CENTRAL",5.978261,44,1,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1.78813,9,1936,6
4606,6,10,1983,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","10TH GRADE",22,2006,"NORTH CENTRAL",7.440476,11,1,6,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2.006935,36,121,6
4606,7,10,1983,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","10TH GRADE",23,2007,"NORTH CENTRAL",5.305244,35,1,7,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1.668696,49,1225,6
4606,9,10,1983,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","10TH GRADE",25,2009,"NORTH CENTRAL",15.53578,104,1,9,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2.743146,81,10816,6
4607,2,3,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",17,2002,"WEST",3.891051,76,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.358679,1,5776,8
4607,3,3,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",18,2003,"WEST",3.809783,20,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.337572,4,400,8
4607,4,3,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",19,2004,"WEST",4.235045,71,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.443394,9,5041,8
4607,5,3,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",20,2005,"WEST",5.120327,45,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.633218,16,2025,8
4607,6,3,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",21,2006,"WEST",5.456349,98,1,5,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.69678,25,9604,8
4607,7,3,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",22,2007,"WEST",5.787539,147,1,6,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.755707,36,21609,8
4607,8,3,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",23,2008,"WEST",5.573618,206,1,7,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.718044,49,42436,8
4607,9,3,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",24,2009,"WEST",4.07855,402,1,8,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.405742,64,161604,8
4607,10,3,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",25,2010,"WEST",6.25986,310,1,9,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.834158,81,96100,8
4608,1,3,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",17,2001,"WEST",3.811406,5,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.337998,1,25,8
4608,2,3,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",18,2002,"WEST",3.891051,56,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.358679,4,3136,8
4608,3,3,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",19,2003,"WEST",0.9728261,20,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.02755,9,400,8
4608,4,3,1983,"NON-BLACK, NON-HISPANIC","FEMALE","MARRIED","12TH GRADE",20,2004,"WEST",2.562202,55,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.9408671,16,3025,8
4608,6,3,1983,"NON-BLACK, NON-HISPANIC","FEMALE","DIVORCED","12TH GRADE",22,2006,"WEST",3.794643,36,1,6,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.33359,36,1296,8
4608,7,3,1983,"NON-BLACK, NON-HISPANIC","FEMALE","DIVORCED","12TH GRADE",23,2007,"WEST",4.72649,92,1,7,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.553183,49,8464,8
4608,8,3,1983,"NON-BLACK, NON-HISPANIC","FEMALE","DIVORCED","12TH GRADE",24,2008,"WEST",5.573618,51,1,8,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.718044,64,2601,8
4608,9,3,1983,"NON-BLACK, NON-HISPANIC","FEMALE","DIVORCED","12TH GRADE",25,2009,"WEST",5.010791,100,1,9,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.611594,81,10000,8
4608,10,3,1983,"NON-BLACK, NON-HISPANIC","FEMALE","DIVORCED","12TH GRADE",26,2010,"WEST",5.503173,155,1,10,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.705325,100,24025,8
4609,3,4,1984,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","9TH GRADE",18,2003,"WEST",3.809783,14,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.337572,9,196,5
4610,1,4,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",18,2001,"WEST",4.60192,64,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.526474,1,4096,9
4610,2,4,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",19,2002,"WEST",4.863813,66,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.581823,4,4356,9
4611,2,1,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",18,2002,"WEST",4.95831,100,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.601065,4,10000,8
4611,4,1,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",20,2004,"WEST",5.214399,55,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.651424,16,3025,8
4611,5,1,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",21,2005,"WEST",6.067588,99,1,5,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.802961,25,9801,8
4611,6,1,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",22,2006,"WEST",6.001984,142,1,6,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.79209,36,20164,8
4611,7,1,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",23,2007,"WEST",5.835769,199,1,7,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.764006,49,39601,8
4611,9,1,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",25,2009,"WEST",3.985327,11,1,9,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.382619,81,121,8
4611,10,1,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",26,2010,"WEST",4.471328,18,1,10,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.497686,100,324,8
4612,5,9,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","2ND YR COL",20,2005,"WEST",3.968254,66,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.378326,0,4356,10
4612,6,9,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","3RD YR COL",21,2006,"WEST",4.265873,34,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.450647,0,1156,11
4612,7,9,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",22,2007,"WEST",6.728015,7,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.90628,0,49,12
4612,8,9,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","5TH YR COL",23,2008,"WEST",8.773804,8,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.17177,0,64,13
4612,9,9,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","5TH YR COL",24,2009,"WEST",6.455763,57,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.864973,0,3249,13
4612,10,9,1984,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","6TH YR COL",25,2010,"WEST",6.7047,110,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.902809,0,12100,14
4614,1,3,1981,"HISPANIC","MALE","NEVER MARRIED","11TH GRADE",19,2001,"WEST",5.928854,132,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1.779831,1,17424,7
4614,3,3,1981,"HISPANIC","MALE","NEVER MARRIED","11TH GRADE",21,2003,"WEST",6.521739,8,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1.875141,9,64,7
4614,4,3,1981,"HISPANIC","MALE","NEVER MARRIED","11TH GRADE",22,2004,"WEST",6.352568,46,1,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1.848859,16,2116,7
4614,5,3,1981,"HISPANIC","MALE","MARRIED","11TH GRADE",23,2005,"WEST",8.75064,90,1,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2.169127,25,8100,7
4614,6,3,1981,"HISPANIC","MALE","MARRIED","11TH GRADE",24,2006,"WEST",7.822421,136,1,6,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2.056994,36,18496,7
4614,7,3,1981,"HISPANIC","MALE","MARRIED","11TH GRADE",25,2007,"WEST",8.719893,193,1,7,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2.165607,49,37249,7
4614,8,3,1981,"HISPANIC","MALE","MARRIED","11TH GRADE",26,2008,"WEST",9.526242,215,1,8,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2.25405,64,46225,7
4614,9,3,1981,"HISPANIC","MALE","MARRIED","11TH GRADE",27,2009,"WEST",8.157101,238,1,9,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2.098889,81,56644,7
4614,10,3,1981,"HISPANIC","MALE","MARRIED","11TH GRADE",28,2010,"WEST",8.227244,294,1,10,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2.107451,100,86436,7
4615,4,1,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",21,2004,"WEST",6.352568,9,1,4,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.848859,16,81,8
4615,5,1,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",22,2005,"WEST",6.144393,35,1,5,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.81554,25,1225,8
4615,6,1,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",23,2006,"WEST",7.440476,10,1,6,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2.006935,36,100,8
4615,7,1,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",24,2007,"WEST",10.61049,63,1,7,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2.361843,49,3969,8
4615,8,1,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",25,2008,"NORTH CENTRAL",10.68277,119,1,8,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2.368632,64,14161,8
4615,10,1,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",27,2010,"NORTH CENTRAL",11.46494,220,1,10,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2.439294,100,48400,8
4616,1,12,1980,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","10TH GRADE",20,2001,"WEST",4.940711,181,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.597509,1,32761,6
4616,2,12,1980,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","10TH GRADE",21,2002,"WEST",4.847137,223,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.578388,4,49729,6
4616,3,12,1980,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","10TH GRADE",22,2003,"WEST",6.869565,268,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.927101,9,71824,6
4616,4,12,1980,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","10TH GRADE",23,2004,"WEST",6.156697,318,1,4,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.81754,16,101124,6
4616,5,12,1980,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","10TH GRADE",24,2005,"WEST",7.409114,376,1,5,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2.002711,25,141376,6
4616,6,12,1980,"NON-BLACK, NON-HISPANIC","MALE","MARRIED","10TH GRADE",25,2006,"WEST",9.300595,422,1,6,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2.230078,36,178084,6
4616,7,12,1980,"NON-BLACK, NON-HISPANIC","MALE","MARRIED","10TH GRADE",26,2007,"WEST",5.60909,474,1,7,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1.724389,49,224676,6
4616,8,12,1980,"NON-BLACK, NON-HISPANIC","MALE","MARRIED","10TH GRADE",27,2008,"WEST",8.346493,526,1,8,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2.121841,64,276676,6
4616,9,12,1980,"NON-BLACK, NON-HISPANIC","MALE","MARRIED","10TH GRADE",28,2009,"WEST",6.21338,572,1,9,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1.826705,81,327184,6
4616,10,12,1980,"NON-BLACK, NON-HISPANIC","MALE","MARRIED","10TH GRADE",29,2010,"WEST",7.997945,631,1,10,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2.079185,100,398161,6
4617,1,1,1981,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",19,2001,"WEST",5.646527,83,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.731041,1,6889,8
4617,2,1,1981,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",20,2002,"WEST",5.797666,136,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.757455,4,18496,8
4617,3,1,1981,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",21,2003,"WEST",7.173913,194,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.970451,9,37636,8
4617,4,1,1981,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",22,2004,"WEST",7.226046,237,1,4,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.977692,16,56169,8
4617,8,1,1981,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",26,2008,"WEST",12.00186,165,1,8,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2.485061,64,27225,8
4617,10,1,1981,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",28,2010,"WEST",11.02469,286,1,10,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2.400137,100,81796,8
4618,1,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",17,2001,"WEST",4.319593,122,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.463161,1,14884,9
4618,2,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",18,2002,"WEST",5.69761,21,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.740047,4,441,9
4618,3,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",19,2003,"WEST",5.76087,68,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.751088,9,4624,9
4618,5,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",21,2005,"WEST",6.40041,160,1,5,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.856362,25,25600,9
4618,6,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",22,2006,"WEST",4.960317,85,1,6,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.60147,36,7225,9
4618,7,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",23,2007,"WEST",5.859884,17,1,7,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.76813,49,289,9
4618,8,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",24,2008,"WEST",5.712959,68,1,8,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.742737,64,4624,9
4618,9,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",25,2009,"WEST",6.525681,117,1,9,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.875745,81,13689,9
4618,10,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",26,2010,"WEST",6.424955,173,1,10,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.86019,100,29929,9
4619,1,9,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","12TH GRADE",18,2001,"WEST",3.246753,28,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.177655,0,784,8
4619,2,9,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","1ST YR COL",19,2002,"WEST",3.846581,53,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.347185,0,2809,9
4619,3,9,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","2ND YR COL",20,2003,"WEST",3.809783,7,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.337572,0,49,10
4619,4,9,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","3RD YR COL",21,2004,"WEST",3.790365,26,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.332462,0,676,11
4619,5,9,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","3RD YR COL",22,2005,"WEST",3.763441,83,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1.325334,0,6889,11
4619,6,9,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",23,2006,"WEST",9.250992,18,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.224731,1,324,12
4619,7,9,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",24,2007,"WEST",11.04455,70,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.401937,4,4900,12
4619,8,9,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",25,2008,"WEST",11.14724,133,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.411191,9,17689,12
4619,9,9,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",26,2009,"WEST",11.653,185,1,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.455564,16,34225,12
4619,10,9,1982,"NON-BLACK, NON-HISPANIC","FEMALE","NEVER MARRIED","4TH YR COL",27,2010,"WEST",12.15284,229,1,5,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.497563,25,52441,12
4620,1,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","MARRIED","11TH GRADE",17,2001,"WEST",3.670243,18,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1.300258,0,324,7
4620,6,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","MARRIED","12TH GRADE",22,2006,"WEST",6.795635,66,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1.916281,0,4356,8
4620,7,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","MARRIED","12TH GRADE",23,2007,"WEST",6.607441,69,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1.888196,0,4761,8
4620,8,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","DIVORCED","12TH GRADE",24,2008,"WEST",6.158848,51,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.81789,0,2601,8
4620,9,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","DIVORCED","12TH GRADE",25,2009,"WEST",3.985327,24,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.382619,0,576,8
4620,10,8,1983,"NON-BLACK, NON-HISPANIC","FEMALE","DIVORCED","12TH GRADE",26,2010,"WEST",6.420369,97,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.859476,0,9409,8
4621,1,6,1983,"BLACK","FEMALE","NEVER MARRIED","12TH GRADE",17,2001,"WEST",4.376059,51,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1.476148,1,2601,8
4621,2,6,1983,"BLACK","FEMALE","NEVER MARRIED","12TH GRADE",18,2002,"WEST",4.446915,106,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1.492211,4,11236,8
4621,3,6,1983,"BLACK","FEMALE","NEVER MARRIED","12TH GRADE",19,2003,"WEST",4.402174,160,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1.482098,9,25600,8
4621,4,6,1983,"BLACK","FEMALE","NEVER MARRIED","12TH GRADE",20,2004,"WEST",2.112229,196,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.7477437,16,38416,8
4621,5,6,1983,"BLACK","FEMALE","NEVER MARRIED","12TH GRADE",21,2005,"WEST",1.986687,243,1,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.6864685,25,59049,8
4621,6,6,1983,"BLACK","FEMALE","NEVER MARRIED","12TH GRADE",22,2006,"WEST",1.924603,257,1,6,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.6547198,36,66049,8
4621,7,6,1983,"BLACK","FEMALE","NEVER MARRIED","12TH GRADE",23,2007,"WEST",7.234425,16,1,7,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1.978851,49,256,8
4622,1,6,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",18,2001,"SOUTH",6.832298,58,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1.921661,1,3364,8
4622,2,6,1982,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",19,2002,"SOUTH",6.948305,119,1,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1.938498,4,14161,8
4622,3,6,1982,"NON-BLACK, NON-HISPANIC","MALE","MARRIED","12TH GRADE",20,2003,"SOUTH",6.766304,172,1,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1.911955,9,29584,8
4622,4,6,1982,"NON-BLACK, NON-HISPANIC","MALE","MARRIED","12TH GRADE",21,2004,"SOUTH",7.067232,207,1,4,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1.955469,16,42849,8
4622,5,6,1982,"NON-BLACK, NON-HISPANIC","MALE","DIVORCED","12TH GRADE",22,2005,"SOUTH",6.973886,262,1,5,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.942173,25,68644,8
4622,6,6,1982,"NON-BLACK, NON-HISPANIC","MALE","DIVORCED","12TH GRADE",23,2006,"WEST",4.960317,17,1,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1.60147,36,289,8
4622,7,6,1982,"NON-BLACK, NON-HISPANIC","MALE","MARRIED","12TH GRADE",24,2007,"SOUTH",3.462878,8,1,7,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1.2421,49,64,8
4622,10,6,1982,"NON-BLACK, NON-HISPANIC","MALE","MARRIED","12TH GRADE",27,2010,"WEST",5.961771,48,1,10,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1.785368,100,2304,8
4623,1,2,1984,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","11TH GRADE",16,2001,"WEST",4.297007,67,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.457919,0,4489,7
4623,2,2,1984,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",17,2002,"WEST",7.187326,20,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.972319,0,400,8
4623,3,2,1984,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",18,2003,"WEST",8.25,78,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2.110213,0,6084,8
4623,4,2,1984,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",19,2004,"WEST",9.274749,4,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2.227296,0,16,8
4623,5,2,1984,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",20,2005,"WEST",9.160266,31,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2.214875,0,961,8
4623,6,2,1984,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","12TH GRADE",21,2006,"WEST",6.448412,65,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.863834,0,4225,8
4623,7,2,1984,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","1ST YR COL",22,2007,"WEST",8.68131,105,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2.161172,1,11025,9
4623,8,2,1984,"NON-BLACK, NON-HISPANIC","MALE","NEVER MARRIED","1ST YR COL",23,2008,"WEST",8.824895,156,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,2.177577,4,24336,9
